umls_id,mondo_id
C0809936,8885
C0796271,8886
C2749757,8887
C0040021,8889
C0030442,8890
C4551898,8892
C0796095,8893
C0796282,8894
C1859372,8895
C1859371,8896
C1859359,8898
C1859356,8901
C1859355,8902
C1859354,8904
C1859353,8905
C0349653,8907
C2931008,8908
C0349655,8909
C0398782,8910
C1859332,8911
C1859331,8912
C5774175,8913
C1859329,8914
C0796031,8915
C1859328,8916
C1859327,8917
C0342791,8918
C0342788,8919
C1859318,8920
C3495555,8921
C1859317,8922
C1859316,8923
C1859315,8924
C4225424,8927
C0796123,8928
C1859309,8931
C1859308,8932
C1859307,8933
C1859306,8934
C1859305,8935
C1859304,8936
C1859303,8937
C0393520,8938
C1859298,8943
C4551568,8944
C3489626,8945
C1859283,8946
C0238052,8948
C1859259,8949
C1859257,8951
C3550273,8954
C0220722,8955
C1859209,8958
C0406733,8959
C1859198,8961
C1859194,8962
C0007965,8963
C0265354,8965
C0268314,8966
C1859161,8968
C0549472,8969
C1859148,8970
C1859147,8971
C1859133,8972
C2931048,8974
C1859104,8976
C0008479,8977
C0008487,8978
C1859098,8979
C1859093,8980
C1859092,8981
C0340038,8984
C2673817,8985
C1859089,8986
C1859084,8989
C1859082,8991
C0796099,8992
C1859081,8993
C1859080,8994
C1857663,8995
C0265223,8999
C1857624,9000
C1857619,9001
C4011974,9002
C1857618,9003
C3150274,9005
C3150275,9006
C3495589,9007
C1857587,9008
C0398621,9009
C1274789,9009
C1857576,9012
C1857575,9013
C1857574,9014
C1857572,9015
C0155120,9016
C1622427,9018
C1636149,9020
C0796184,9021
C1857568,9024
C0342488,9025
C2936861,9025
C0587248,9026
C1857532,9028
C1857531,9029
C1857530,9030
C0410539,9031
C4551571,9032
C1857512,9033
C1857511,9034
C1857495,9036
C1857493,9037
C1857492,9038
C0265308,9039
C1857473,9040
C1857472,9041
C1857471,9042
C5551003,9044
C0795914,9045
C0265233,9046
C2062388,9049
C0221406,9050
C1857449,9051
C0268351,9052
C1857444,9056
C1857443,9057
C0220993,9058
C1857438,9059
C0555214,9060
C0010674,9061
C1857423,9063
C2931013,9064
C0268626,9066
C0010691,9067
C5435656,9068
C0342765,9070
C0010964,9072
C1857352,9074
C1857351,9075
C1857348,9077
C1857344,9080
C1857343,9081
C3806275,9082
C1857341,9083
C1857340,9084
C1857339,9085
C1857338,9086
C1857337,9087
C1857334,9088
C1857333,9089
C3489787,9091
C1857316,9092
C1857314,9093
C0432288,9094
C1857301,9095
C1969783,9097
C1857298,9098
C1857285,9102
C1857277,9104
C1857276,9105
C0011999,9106
C2673736,9108
C0268647,9109
C1857253,9110
C1857242,9112
C1291620,9113
C1283620,9114
C1857230,9117
C1857229,9118
C1857228,9119
C1857227,9120
C1857226,9121
C1857225,9122
C4746777,9123
C0175691,9124
C0266174,9126
C1857197,9127
C0796076,9128
C1857196,9129
C0265286,9130
C0013364,9131
C1857153,9132
C1857144,9136
C1857143,9137
C0432262,9138
C0432209,9139
C1857093,9141
C1857089,9142
C4552001,9143
C0013481,9144
C1857069,9145
C1857068,9146
C3887494,9147
C0796139,9148
C1857053,9149
C2931488,9151
C3541474,9152
C1644196,9153
C2673630,9154
C1857040,9156
C2749665,9157
C0013903,9162
C1856991,9163
C1856990,9164
C0796126,9165
C1856974,9166
C1856973,9167
C0014117,9169
C1856971,9170
C1856970,9171
C0014356,9172
C0268416,9173
C0033680,9174
C0264005,9175
C0014522,9176
C1856969,9177
C2673610,9180
C2673609,9180
C2931072,9181
C5676875,9183
C0406740,9185
C1856931,9186
C1856930,9187
C1856929,9188
C1847593,9189
C1856918,9190
C0796021,9191
C0432217,9192
C1856902,9193
C1856899,9196
C0238478,9197
C0268423,9199
C1856896,9200
C1856893,9201
C1856892,9202
C1856891,9204
C0795936,9205
C1856882,9207
C2931184,9208
C0272320,9211
C3468041,9213
C3160738,9214
C3469521,9215
C0151638,9217
C0268255,9218
C1856790,9221
C1856789,9222
C0271582,9223
C4273860,9224
C1856788,9225
C3278138,9226
C1856761,9228
C2745948,9229
C1856738,9231
C1856728,9232
C1856727,9233
C1856718,9235
C0271257,9236
C0206067,9237
C0342705,9238
C5574957,9239
C0268609,9240
C0795944,9241
C0268342,9242
C1856708,9243
C1856688,9246
C2931720,9247
C1856686,9248
C0016751,9249
C0016756,9251
C0268160,9252
C0220730,9253
C0016788,9254
C0268155,9255
C0265706,9264
C1856476,9268
C3278147,9269
C1856466,9270
C0432255,9271
C3887495,9272
C3463897,9273
C0268059,9275
C0005129,9276
C0008127,9280
C0268595,9281
C0268596,9282
C0342873,9283
C1856399,9284
C0268524,9285
C2919796,9287
C0342749,9288
C0017921,9290
C0017922,9291
C1968741,9291
C0017923,9292
C1563715,9292
C0017924,9293
C0017925,9294
C0017926,9295
C1856275,9296
C3245525,9297
C1856274,9298
C0685837,9299
C1856272,9302
C0403529,9303
C1856263,9305
C2673536,9306
C1856261,9307
C1856255,9308
C1856251,9309
C1856245,9310
C1856244,9311
C2931279,9312
C2931551,9313
C0015526,9315
C0018522,9318
C0018523,9319
C1856198,9320
C1856197,9321
C0241913,9323
C0018609,9324
C0149530,9326
C0220738,9328
C0340848,9329
C0334542,9330
C1856184,9331
C1856159,9333
C1856158,9334
C4012050,9337
C1856128,9338
C1856127,9339
C1856113,9341
C1856111,9343
C0220992,9345
C0268642,9346
C0334125,9347
C0019829,9348
C1856095,9350
C0268632,9351
C0751202,9352
C1856057,9354
C0268479,9355
C1968717,9357
C1856054,9358
C1856053,9359
C3887608,9360
C0431355,9361
C1856052,9362
C1856051,9363
C4284790,9364
C1856016,9365
C0020258,9366
C0948368,9367
C0455988,9369
C1855995,9370
C0342737,9371
C0268474,9372
C1855986,9373
C0268531,9374
C0268630,9378
C0220991,9379
C0022350,9380
C0400964,9381
C0270210,9383
C0268574,9385
C0268553,9388
C1855927,9389
C0268555,9390
C1855926,9391
C0268540,9393
C1855924,9396
C1832615,9397
C4551502,9398
C1855922,9399
C2931835,9401
C1855903,9403
C0220742,9404
C1855902,9405
C0795905,9406
C1855885,9407
C1855884,9408
C0085859,9411
C0036474,9412
C3150354,9413
C1855861,9414
C0271714,9415
C3278384,9416
C1855859,9417
C1855858,9418
C0342286,9419
C1855856,9422
C0268444,9423
C1855840,9426
C0268412,9427
C0220743,9428
C1855809,9429
C4551495,9430
C1853271,9431
C1855800,9432
C4551854,9433
C1855796,9434
C1855793,9438
C1275089,9440
C4551630,9441
C0598226,9443
C1855788,9444
C1275088,9445
C1855787,9446
C1855786,9447
C0268654,9448
C0340035,9449
C2752083,9451
C1855772,9452
C1855771,9453
C1855762,9455
CN074232,9456
C0877024,9458
C1855739,9459
C1855738,9460
C0403812,9461
C1855737,9462
C1855735,9464
C1855732,9467
C0033845,9468
C1855722,9470
C1855721,9471
C0268575,9475
C0021828,9476
C0266172,9476
C1855705,9477
C4722305,9478
C0175692,9479
C1855675,9480
C3550478,9482
C0796005,9483
C1855663,9485
C1855648,9486
C1855647,9487
C1855645,9488
C0030360,9490
C1855627,9491
C0796136,9493
C1855607,9495
C1855606,9496
C0796010,9497
C1855605,9498
C0023521,9499
C1855588,9500
C1855577,9501
C1855565,9502
C1855553,9503
C5193006,9505
C0398593,9506
C1855551,9507
C1855550,9508
C0282512,9509
C1855535,9512
C1328355,9513
C0023138,9514
C1855523,9516
C0271695,9517
C0265344,9517
C0023381,9519
C0268601,9520
C1855505,9521
C1855504,9522
C1855502,9523
C1855501,9524
C1855499,9526
C1855498,9527
C0795956,9528
CN043137,9529
C0023795,9530
C0265219,9532
C1855477,9533
C1855475,9535
C1855474,9536
C0264511,9537
C1855473,9538
C1855472,9539
C1855471,9540
C1855470,9541
C0796023,9542
C0796024,9543
C3806412,9544
C2931597,9545
C1855468,9546
C1855467,9547
C1855465,9549
C0025221,9552
C0796032,9554
C1855453,9555
C0342793,9556
C5399785,9557
C4692584,9559
C1855425,9560
C0024748,9561
C4048196,9562
C0024776,9563
C1855348,9565
C1855347,9566
C0024814,9567
C1855346,9568
C3151493,9569
C0796038,9570
C3714506,9571
C1855309,9574
C0796086,9577
C1855305,9579
C1855304,9580
C1855303,9581
C0265249,9582
C0796094,9583
C0796080,9584
C0796055,9585
C1855282,9586
C0796057,9587
C0432230,9588
C0268262,9590
C1855243,9592
C1855229,9593
C1855217,9594
C0220748,9595
C1855195,9596
C0432225,9597
C1855188,9598
C1855175,9599
C1855174,9600
C1834821,9601
C1855164,9602
C0472786,9604
C4285231,9605
C0268193,9606
C0268622,9608
C0342727,9610
C0342728,9610
C1855126,9611
C0574085,9611
C1855114,9612
C1855109,9613
C1855102,9614
C1855100,9615
C1855089,9616
C1855081,9617
C1855080,9618
C1855079,9619
C0796066,9621
C0796063,9622
C0398791,9623
C4538630,9625
C3489725,9626
C0795949,9627
C4012146,9629
C1855053,9630
C1855052,9631
C1968637,9632
C3538951,9633
C2931502,9634
C0341306,9635
C5191055,9636
C0162670,9637
C1855034,9638
C1854988,9643
C1854989,9644
C1854982,9645
C1854978,9646
C1854961,9648
C2673377,9650
C1854896,9652
C0238286,9653
C0220752,9654
C0086647,9655
C0086648,9656
C0086649,9657
C0086650,9658
C0086652,9660
C0026709,9661
C0085132,9662
C1854729,9663
C0524582,9664
C0220754,9665
C0268581,9666
C3151519,9667
C1854678,9668
C1854664,9670
C1854663,9671
C0152109,9672
C1854646,9674
C0410173,9677
C0410174,9678
C1850865,9679
C1850864,9680
C0410179,9681
C1850840,9682
C0270968,9683
C1850827,9684
C1850807,9686
C1850806,9687
C0026896,9688
C0393929,9689
C1836133,9690
C0026948,9691
C0001815,9692
C0268381,9693
C0026764,9693
C0398595,9694
C1850779,9695
C0270853,9696
C0751783,9697
C0751785,9698
C1850745,9701
C1850744,9702
C1833508,9704
C1829703,9705
C1850718,9706
C1850717,9707
C1850709,9708
C0546264,9711
C1850674,9712
C2749509,9713
C0751360,9715
C2930978,9716
C0036391,9717
C0027145,9718
C2931787,9719
C1850627,9720
C1850626,9721
C1850625,9722
C0023264,9723
C0403548,9724
C1850569,9725
C1850554,9727
C1855681,9728
C1850553,9729
C1850552,9731
C0403399,9732
C3151568,9733
C2931833,9734
C4551478,9736
C0268233,9737
C0026697,9738
C0023806,9738
C4282398,9738
C0796088,9740
C0027819,9741
C1860157,9742
C1850465,9743
C0020074,9746
C1850395,9748
C1850386,9749
C1850385,9750
C1850384,9751
C1850383,9752
C1850382,9753
C1850381,9754
C1850380,9755
C0268242,9756
C3179455,9757
C1850362,9758
C1850343,9759
C0796089,9760
C3151571,9762
C0031880,9763
C1850341,9765
C2931646,9766
C2749477,9768
C1850338,9769
C0796059,9770
C1850332,9771
C1850331,9772
C0796093,9773
C0345217,9774
C0403810,9776
C1850320,9777
C1850319,9778
C1850318,9779
C1850317,9780
C1850316,9781
C1850314,9782
C4225153,9783
C1850302,9784
C0432219,9785
C0574084,9787
C1839566,9788
C0520711,9790
C1850268,9792
C0406727,9794
C0796102,9795
C0018425,9796
C0796121,9798
C3151572,9800
C1850186,9801
C1850185,9802
C1850184,9803
C0268362,9804
C1850168,9806
C0029441,9808
C1850143,9810
C1850142,9811
C0410422,9813
C1850140,9814
C0432252,9820
C1850106,9821
C1850105,9822
C0268164,9823
C0268165,9824
C0268525,9825
C1850103,9827
C1850102,9828
C1850101,9829
C1850100,9830
C5195568,9832
C0038522,9835
C1850080,9836
C0205770,9837
C1850079,9838
C1850077,9839
C1850075,9840
C1850055,9841
C1850054,9842
C1850053,9843
C1850052,9844
C1850040,9845
C0268162,9846
C1850039,9847
C0263506,9848
C0398691,9849
C0266929,9850
C1850022,9851
C1394891,9852
C0342870,9855
C0796012,9856
C1849930,9857
C1849929,9858
C1849928,9859
C0031485,9861
C0878676,9863
C1849821,9864
C1849813,9867
C0543514,9868
C1849811,9871
C0266006,9872
C1849805,9873
C0271695,9874
C1849792,9875
C0271568,9877
C0878683,9878
C1849779,9879
C2678408,9880
C0271575,9881
C1849778,9882
C2752081,9883
C1849774,9884
C0796149,9885
C1849773,9886
C0238378,9887
C1849771,9888
C0085548,9889
C1849762,9890
C0032463,9891
C1837915,9892
C3550661,9893
C1849732,9895
C1849731,9896
C1849720,9899
C1849719,9900
C1849718,9901
C0265257,9903
C0268450,9904
C0796189,9905
C1849699,9909
C0406586,9910
C1849698,9912
C0403551,9913
C0432206,9914
C1849696,9915
C1849694,9918
C1849678,9919
C1849661,9920
C1849649,9921
C1849648,9922
C0268689,9924
C0033847,9925
C0265261,9926
C0155912,9928
C1968602,9929
C0155675,9930
C0344975,9931
C1849566,9932
C1849554,9933
C2960310,9934
C5676877,9935
C0456891,9936
C0034091,9937
C1956257,9938
C0403552,9939
C0238402,9940
C1849524,9941
C1849523,9942
C1291560,9945
C1849508,9945
C1849507,9946
C0034341,9949
C0340968,9950
C1849471,9951
C0398739,9953
C0796133,9954
C1849453,9955
C1849451,9956
C1849450,9957
C1833022,9958
C0009324,9960
C1849439,9961
C1849438,9963
C0796113,9965
C2673885,9966
C0403554,9968
C1849432,9969
C1968593,9971
C0272167,9973
C4551514,9974
C1849416,9976
C2931831,9978
C1849407,9979
C2930961,9980
C1849405,9982
C1849401,9983
C1849400,9984
C1849399,9985
C1849398,9987
C1849397,9988
C1327916,9990
C1849386,9992
C0206656,9993
C0206655,9994
C1849382,9996
C1849348,9998
C5399974,9999
C1849333,10000
C1849332,10001
C0032339,10002
C0268426,10003
C0406704,10004
C0268556,10005
C0036161,10006
C0796142,10007
C0268563,10008
C0265227,10010
C0432194,10013
C3151617,10015
C4551483,10016
C0036489,10017
C1849259,10018
C0398709,10019
C1849250,10021
C0432198,10024
C1849235,10025
C0878684,10026
C0037231,10031
C1849195,10032
C4305156,10033
C0175694,10035
C1849157,10038
C0796162,10039
C3151619,10040
C1849156,10040
C1849140,10041
C1849139,10042
C2931276,10043
C1849128,10044
C0795942,10045
C0796019,10046
C1849115,10047
C1849114,10048
C1849113,10049
C0599464,10050
C1849112,10051
C2678338,10053
C1849109,10054
C1849108,10055
C1849102,10057
CN074295,10058
C1849096,10060
C1849094,10061
C1849088,10062
C1849087,10063
C1849085,10064
C1849069,10069
C1849055,10070
C1849054,10072
C1849053,10073
C1849048,10074
C0432213,10076
C1849011,10077
C0796173,10078
C0206307,10079
CN201303,10080
C0795947,10082
C0268631,10083
C1848963,10084
C0007795,10085
C0038644,10086
C0268263,10088
C1802405,10090
C0795940,10092
C2931647,10093
C1848934,10094
C1848932,10095
C0686347,10096
C1848931,10097
C0266039,10098
C0268275,10099
C0039373,10100
C1848912,10101
C1848909,10102
C1848903,10104
C1848902,10105
C1336708,10108
C0014145,10108
C2931218,10110
C2930960,10111
C2931220,10112
C1848865,10114
C1848864,10115
C1848863,10116
C2678311,10120
C0175703,10121
C1848818,10123
C1848816,10125
C1848815,10126
C1848814,10127
C1848813,10128
C1848812,10129
C1959620,10130
C4273748,10132
C1291299,10133
C0271829,10134
C0342194,10135
C0342195,10136
C0342196,10137
C0040156,10138
C0271789,10139
C1848793,10141
C3493776,10142
C1848758,10145
C0276742,10146
C1848756,10147
C0040587,10148
C0342701,10149
C1168401,10150
C1848746,10151
C1848745,10152
C3279457,10153
C1848743,10154
C0393559,10156
C0268473,10157
C5399763,10159
C0268490,10161
C0268623,10162
C0268484,10163
C1848650,10165
C1848649,10166
C0268514,10167
C1848634,10169
C1848604,10171
C1848599,10172
C0268573,10174
C1848598,10175
C2745997,10176
C1848587,10179
C2678266,10182
C1848561,10184
C1848552,10185
C0342646,10186
C1848534,10187
C1848532,10189
C1264041,10191
C0265210,10193
C0043119,10196
C1848470,10197
C1848463,10199
C0019202,10200
C0432289,10201
C1848439,10203
C3279470,10206
C0406587,10208
C0268135,10210
C2752147,10211
C1848411,10213
C1848410,10214
C0268141,10216
C1851443,10216
C0265201,10217
C2749215,10218
C1848407,10219
C0340037,10220
C1848392,10221
C1848387,10223
C0796124,10224
C1848336,10225
C4305530,10225
C1848296,10226
C1845667,10227
C0796229,10230
C0796226,10231
C2931516,10237
C1848204,10238
C4551968,10239
C1848172,10241
C1848171,10242
C1848144,10243
C1848140,10244
C1848137,10246
C2026514,10247
C1848097,10248
C1848087,10251
C1848068,10252
C1848042,10255
C1846279,10257
C4310813,10258
C1846278,10258
C3887982,10259
C1846273,10260
C1970936,10262
C1846242,10263
C0342482,10264
C1846175,10265
C1846174,10266
C1846173,10267
C0154832,10269
C1846170,10270
C1846169,10271
C1846164,10274
C1846148,10275
C1846147,10276
C1846145,10277
C2678194,10278
C1846129,10279
C1846128,10280
C0878677,10281
C1846058,10283
C1846057,10284
C1846056,10285
C1846055,10286
C1846046,10287
C1846044,10288
C1846038,10289
C1846033,10290
C1846010,10292
C1846006,10293
C1845987,10294
C1845903,10296
C1845902,10297
C0023374,10298
C0268117,10299
C1845889,10300
C0022283,10302
C1845861,10306
C1845860,10307
C3550789,10308
C1845810,10309
C0432268,10310
C0917713,10311
C1845717,10312
C1845672,10313
C1845567,10316
C1845298,10317
C0796244,10317
C1845546,10318
C1845543,10319
C1419610,10320
C0796207,10322
C1845531,10324
C1845530,10325
C1845526,10326
C3266731,10327
C1846168,10327
C0585216,10328
C1845499,10329
C2749137,10330
C5677056,10332
C3806634,10334
C0152096,10336
C1845359,10338
C5774177,10339
C1845341,10340
C1845333,10344
C1845297,10347
C1845294,10349
C1845293,10350
C1845292,10351
C1845286,10352
C0795889,10354
C1845243,10355
C1845202,10356
C1845167,10359
C1845165,10360
C0796237,10361
C1845142,10363
C1845136,10364
C2749128,10365
C1845119,10366
C1845116,10369
C1802395,10370
C0268505,10371
C1845105,10373
C1845104,10374
C1845102,10375
C1845096,10377
C4304400,10378
C0796275,10379
C1845094,10380
C0272137,10381
C1839780,10382
C0016667,10383
C2678098,10384
C1845076,10385
C1970879,10386
C1845070,10388
C1970859,10389
C1845069,10390
C1970848,10392
C1970841,10393
C1970827,10395
C1839333,10396
C1968556,10397
C1970822,10398
C0795887,10399
C2678061,10400
C2678055,10401
C2678051,10402
C2678048,10404
C2678047,10405
C2678046,10407
C2678045,10408
C2678039,10409
C2678038,10410
C2678037,10411
C2678036,10412
C2678034,10413
C4225423,10414
C4225159,10415
C2678011,10416
C2677903,10417
C2677897,10418
C0221026,10421
C2677888,10422
C2677879,10423
C2677877,10424
C2749050,10425
C2749049,10426
C3275406,10427
C3275408,10429
C2749020,10430
C2749019,10431
C2749016,10432
C0039101,10434
C3151752,10435
C2749007,10436
C3151753,10437
C3806670,10438
C1853577,10439
C3151781,10441
C3151782,10442
C3151784,10443
C3159311,10446
C0796225,10447
C3151857,10448
C3887939,10451
C3275443,10452
C1845144,10453
C3275444,10454
C3275445,10455
C3275446,10456
C3275447,10457
C3275459,10459
C3275460,10460
C3275464,10461
C3275471,10462
C3275476,10463
C3275487,10464
C3275495,10465
C3275508,10466
C3275521,10467
C1835857,10468
C3550875,10469
C3550903,10471
C4317295,10472
C3550913,10473
C3550921,10474
C3550963,10475
C3550973,10476
C3698541,10477
C3806688,10478
C3806702,10479
C2720289,10480
C3806722,10482
C3806730,10483
C3806737,10484
C3806742,10485
C3806745,10486
C3806746,10487
C3890167,10488
C3890168,10489
C4012395,10490
C3891556,10491
C4012409,10492
C4225422,10493
C4225421,10494
C4225420,10495
C0796218,10496
C5393299,10497
C4085243,10498
C4225419,10499
C4225418,10500
C4310820,10503
C4310819,10504
C1866985,10505
C4283894,10506
C4311049,10507
C4310818,10508
C4310817,10509
C4310816,10510
C4310815,10511
C4310814,10512
C5568123,10514
C4310811,10515
C4310810,10516
C4478372,10517
C0043194,10518
C1845055,10519
C1845051,10522
C1845028,10524
C1845026,10525
C0002986,10526
C0003126,10528
C1844936,10529
C1844934,10532
C0796028,10533
C1844933,10534
C0346104,10535
CN200039,10535
C0265339,10537
C1844919,10538
C1844918,10539
C0795974,10540
C3668940,10542
C0574083,10543
C0796085,10545
C0796205,10547
C1844885,10548
C0393808,10549
C1844873,10550
C1844865,10551
C1844864,10552
C1844863,10553
C1844862,10554
C3669395,10555
C0263627,10556
C0008525,10557
C3551019,10558
C0795953,10559
C0265252,10561
C0339537,10563
C0155016,10564
C1844775,10567
C0175713,10568
C1839909,10569
C0220767,10570
C0795848,10573
C0796254,10574
C1844678,10576
C1844677,10577
C0796074,10578
C1844671,10579
C1563705,10581
CN074293,10582
C1844654,10583
C0268341,10586
C1844589,10587
C1844579,10588
C5399762,10590
C1844560,10591
C0016395,10592
C1844501,10596
C1844440,10597
C0017927,10598
C1844406,10599
C1844376,10600
C1844375,10601
C0019069,10602
C1844137,10603
C0008533,10604
C1844020,10607
C1844019,10608
C1844005,10612
C0342344,10618
C1843972,10620
C0265267,10621
C0079588,10622
C1839989,10623
C1839982,10625
C0398689,10626
C0549463,10627
C0022283,10631
C0021171,10631
C3463992,10632
C1839928,10633
C1839927,10634
C1563719,10635
C1839911,10636
C3887525,10637
C1839910,10638
C4319572,10639
C1839874,10644
C0028860,10645
C1839842,10646
C1839841,10647
C0025237,10650
C0022716,10651
C0796135,10653
C0796208,10657
C1839792,10658
C0751157,10659
C0796215,10660
C0795965,10661
C2745996,10662
C4759781,10663
C0796160,10664
C1839729,10668
C1839728,10669
C1839727,10670
C1839708,10673
C0026705,10674
C1442927,10675
C1839671,10676
C1839670,10677
C1839669,10678
C0013264,10679
C2931858,10680
C5243475,10680
C1839650,10681
C0410203,10683
C1839615,10684
C1839612,10685
C2936859,10686
C1839602,10688
C1839580,10693
C1839579,10694
C3275625,10696
C1839577,10697
C1839576,10698
C1839566,10699
C1839565,10700
C1510460,10702
C2698658,10702
C0268542,10703
C1412041,10707
C0796110,10708
C0796195,10709
C2931064,10710
C1839463,10711
C0205711,10714
C1839440,10716
C1839410,10718
C1839408,10719
C0268301,10720
C0035288,10721
C4275241,10722
C2681923,10723
C0035372,10726
C1839321,10728
C1839320,10729
C2931291,10732
C1839264,10733
C1839262,10734
C1839259,10735
C0796172,10738
C1839235,10740
C1970757,10741
C0559483,10742
C1839163,10743
C1839162,10744
C1839161,10745
C1839130,10747
C1839129,10748
C1839123,10750
C1839116,10751
C2931228,10752
C0796192,10754
C1839114,10755
C1839113,10756
C1839112,10757
C0265239,10759
C1839079,10761
C1839076,10762
C0028960,10763
C3888076,10764
C2936694,10765
C0206661,10768
C1839070,10769
C1708371,10771
C1839040,10772
C1839028,10773
C1839022,10774
CN033130,10775
C1568248,10775
C1839021,10776
C2748884,10777
C3151898,10780
C1838916,10781
C4225415,10782
C0342289,10785
C1838912,10786
C0022541,10787
C0917796,10788
C0162671,10789
C0162672,10790
C1838876,10792
C1838875,10793
C1328349,10794
C1378050,10795
C1838867,10796
C0342784,10797
C3151959,10798
